timestamp,time_imu,time_gps,acc_x,acc_y,acc_z,acc_gx,acc_gy,acc_gz,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_velocity,action
1748415967987,1748415967981,1748415964828,-0.006024441397609186,0.11525681948810816,-0.03679093502908944,0.6035632016997786,-3.7341577299397444,-9.034108544692396,0.8747423746471518,6.215883253873977,-0.8599081156687449,18.799562968746546,98.95078146335614,0.0,Halt
1748415968486,1748415968481,1748415964828,0.03886726672704022,0.11404271463791528,0.004744291401704152,0.7573707066843165,-3.7485361410492164,-8.978420904886326,-3.0900835409380485,-5.446334913847576,0.4036842311775749,18.799562968746546,98.95078146335614,0.0,Halt
1748415968986,1748415968981,1748415964828,0.0118304794964691,0.08676650724132856,-0.05905118751714627,0.47711943870031587,-3.598753887605816,-9.134867058585284,-0.15937394299871466,0.9548761963128609,1.0941426173479278,18.799562968746546,98.95078146335614,0.0,Halt
1748415969487,1748415969480,1748415964828,-0.023053456868709372,0.08180102301453548,-0.01255005516876777,0.519816042279626,-3.5942448175545523,-9.087830913351274,-0.6924707488861929,0.7867773398752291,-0.8103717356644966,18.799562968746546,98.95078146335614,0.0,Forward
1748415969988,1748415969981,1748415964828,-0.05667666354285553,0.07452535240719714,-0.0009681825740138714,0.4938489020988408,-3.535596813752848,-9.101976674310764,-2.2826555029693423,-0.40175018396215406,0.6827147952690262,18.799562968746546,98.95078146335614,0.0,Forward
1748415970489,1748415970480,1748415964828,0.07094280556776872,-0.18983040051807962,0.10954152589013179,0.6578517438278844,-3.629634101101706,-9.055030389575263,-1.095675580825312,3.022770278210293,4.87560128835573,18.799562968746546,98.95078146335614,0.0,Forward
1748415970990,1748415970981,1748415964828,0.0654793281750257,-0.8115997298710046,0.21819765698989227,0.5991788406114341,-4.076771193332323,-9.012717804699937,-1.5872307195008066,-4.206056552334404,-3.252599023664752,18.799562968746546,98.95078146335614,0.0,Forward
1748415971490,1748415971481,1748415971402,-0.3092129673868231,0.14182584864333278,0.13847465800335007,0.22492517636437584,-2.9155235136309754,-9.162450178942084,-4.524052170367994,1.2946203177173148,-10.817238170103403,18.799572384897257,98.95075412381311,0.0,Forward
1748415971991,1748415971981,1748415971402,0.06092492784234073,-0.01417726668934028,-0.14026949091782176,0.5008868500891512,-3.2309994564914697,-9.390433083078461,1.608818996238696,1.7457170202752663,10.248227540760318,18.799572384897257,98.95075412381311,0.0,Forward
1748415972492,1748415972481,1748415971402,0.22530028948160136,-0.16706857257992028,-0.06999560002307098,0.3797203110822645,-3.7854317764742165,-9.172889934732515,10.883468726007099,-12.586066885671382,-5.591380872426947,18.799572384897257,98.95075412381311,0.0,Forward
1748415972993,1748415972981,1748415971402,0.10387703568166431,-0.22276540329684813,0.10451798889766135,0.5103888654795794,-5.11447305022339,-8.372548301039537,15.149430599715435,18.129172750330312,6.45954466271074,18.799572384897257,98.95075412381311,0.0,Forward
1748415973493,1748415973481,1748415971402,0.3877868681857238,0.39426543116311236,0.01727316739400231,1.074752167767864,-4.5160124469726775,-8.439730616691609,-4.162091504656431,1.2717142911598984,14.166760884684823,18.799572384897257,98.95075412381311,0.0,Forward
1748415973993,1748415973981,1748415971402,-0.4521834371454485,0.34984954168806465,0.08917810816973434,-0.25526182529761454,-4.6124738635024425,-8.36615380692293,-0.6558130889261802,-12.150758279216399,-17.52632606375551,18.799572384897257,98.95075412381311,0.0,Forward
1748415974494,1748415974481,1748415971402,0.09910786374039947,0.2257228892180322,-0.23178332907468066,0.29767401087631157,-4.791176038864354,-8.652764704728327,1.396563585802826,-2.006985502673307,-3.700226073723006,18.799572384897257,98.95075412381311,0.0,Forward
1748415974994,1748415974981,1748415971402,-0.035227179796341795,-0.025465426776558175,-0.10100510976095999,0.059864909173357995,-4.780631614687541,-8.674935970717268,-5.008255336998917,-8.8280224148547,-9.07007669199538,18.799572384897257,98.95075412381311,0.0,Forward
1748415975494,1748415975481,1748415971402,-0.3231285577825402,0.027131372614353905,-0.3538928354715308,-0.340889553255669,-4.360718541790792,-9.121075517890947,-1.846750592540697,-1.6792179659000392,6.033283882228935,18.799572384897257,98.95075412381311,0.0,Forward
1748415975994,1748415975981,1748415971402,0.37348068519361316,-0.11438647196123997,0.20502475477953727,-0.19679849814257272,-4.444460762000976,-8.574623870108725,-1.6075760770112215,-3.8880584974885313,-8.389046098201044,18.799572384897257,98.95075412381311,0.0,Forward
1748415976494,1748415976481,1748415971402,-0.4735225914719685,0.30675723383799197,0.16016382982174548,-0.5331339899055899,-4.0100477955578775,-8.637935520775416,4.706657763412044,6.535523325962858,-4.386892907603926,18.799572384897257,98.95075412381311,0.0,Forward
1748415976995,1748415976981,1748415971402,0.33864546263917034,0.1800748957937459,0.06299723634223148,0.8538370423311087,-4.1558896018443,-8.712819165616928,-9.998508815311956,8.413150774933026,16.31342687682777,18.799572384897257,98.95075412381311,0.0,Forward
1748415977495,1748415977481,1748415971402,-0.32603902591978434,0.20654565151040744,-0.14083232704540088,-0.45373623391109186,-3.8626298357379434,-9.060442243943116,0.18493463241147837,-9.04977549770551,-11.556667539418536,18.799572384897257,98.95075412381311,0.0,Forward
1748415977995,1748415977981,1748415971402,0.19665074623078418,-0.04417243610799306,-0.4592681621088584,0.18475241868657086,-4.0506444774579,-9.409801254861357,1.1678122208699624,-0.9486420852222343,-1.4731221321154777,18.799572384897257,98.95075412381311,0.0,Forward
