timestamp,time_imu,time_gps,acc_x,acc_y,acc_z,acc_gx,acc_gy,acc_gz,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_velocity,action
1749801620546,1749801620542,1749801618919,0.026380952452588823,0.024750410374999046,-0.06093699152171612,0.19437921075131742,-7.817964492467046,-5.946000407519937,3.1232401748849075,0.13438590625091817,0.011669378196966784,18.799561766168203,98.95083058898194,0.0,Halt
1749801621046,1749801621041,1749801618919,0.04987825749395415,0.2034305687457323,0.16001462086737156,0.2123356866698712,-7.644384872105717,-5.718401612201332,1.0397686619743267,-0.19296855882403655,0.40270459173021966,18.799561766168203,98.95083058898194,0.0,Halt
1749801621546,1749801621542,1749801618919,-0.05559011406842619,-0.12836100697517394,0.16119593960642814,0.14634555821074172,-7.975383251622318,-5.717054873767495,7.856905767370006,0.4845487742029255,0.23731526955763682,18.799561766168203,98.95083058898194,0.0,Halt
1749801622047,1749801622042,1749801618919,-0.1419475241811946,0.11110475174784659,-0.20663842487633227,0.07736254981225356,-7.70005006070435,-6.131850311389565,-4.122347866956502,0.09228139187535968,-0.7771859346754475,18.799561766168203,98.95083058898194,0.0,Halt
1749801622547,1749801622542,1749801618919,-0.2358219953931868,-0.2575765849530697,-0.15239420899152756,-0.02513915396425873,-8.086564575737714,-6.054338032642007,6.398150676705472,0.008810223657802424,0.6387129739592833,18.799561766168203,98.95083058898194,0.0,Halt
1749801623048,1749801623042,1749801618919,0.08005310407048091,-0.0008586626559495925,-0.4905985743641853,0.29822768949428574,-7.809734424260259,-6.418855819922685,5.21554525682643,0.23784674365242844,0.06578307935080681,18.799561766168203,98.95083058898194,0.0,Halt
1749801623548,1749801623542,1749801618919,0.20848741374388335,0.31159283730089665,-0.37414077115058897,0.4255692537612282,-7.4948969059497115,-6.3055789848327635,3.230947135454131,0.1384891290545901,-0.0030475850509347324,18.799561766168203,98.95083058898194,0.0,Halt
1749801624049,1749801624042,1749801618919,-0.04183565641697496,-0.05299743069410324,0.6092161859601736,0.17328032688749953,-7.894729167717695,-5.275623942676186,-5.977577082806882,-0.11081242880533151,-0.024427944782925818,18.799561766168203,98.95083058898194,0.0,Halt
1749801624549,1749801624542,1749801618919,0.1310643841823563,0.20876725359857082,-0.026352584874629974,0.34596208509365095,-7.609220619744062,-5.942708964759111,0.046190034716283926,-0.013061883014003135,0.2219552680117624,18.799561766168203,98.95083058898194,0.0,Halt
1749801625050,1749801625043,1749801618919,0.2187393979660235,0.31354338684678074,0.6493371839463711,0.43125551923671734,-7.539788187077641,-5.2201089762032025,12.233342647866507,-0.22446771040926927,1.7568415147951102,18.799561766168203,98.95083058898194,0.0,Halt
1749801625551,1749801625543,1749801625418,0.07712021069005132,0.08279051141142844,-0.14466215343475342,0.2913443597213365,-7.735514172795415,-6.060622811999917,2.029140559714303,0.05050535356998327,0.03554865335025695,18.799572246196092,98.95084915714246,0.0,Halt
1749801626051,1749801626043,1749801625418,0.0534680621468462,0.07931085260212421,-0.06570610561966896,0.26830022354125976,-7.740602435845136,-5.979519230762124,1.437126442884043,0.049981096530545124,-0.0930836589583585,18.799572246196092,98.95084915714246,0.0,Halt
1749801626552,1749801626542,1749801625418,0.06356248118709773,0.1328074649900198,-0.010360065972805022,0.28146827787319195,-7.68658326088786,-5.92475186778605,-1.0709706736502376,-0.013264600894134997,-0.10720818333704074,18.799572246196092,98.95084915714246,0.0,Halt
1749801627053,1749801627042,1749801625418,-0.3900631839582696,-0.014633505508303642,0.015589198797941206,-0.181959326171875,-7.838315791100263,-5.8934781931221485,-3.0079598151866094,-3.413228449259081,-2.646115602866374,18.799572246196092,98.95084915714246,0.0,Halt
1749801627553,1749801627542,1749801625418,0.4425565741203725,0.2733048999607563,-0.2983919949442148,0.6878839731520973,-7.555200860264897,-6.199636145892739,11.627750755296496,-2.269738242096233,-3.016140674264992,18.799572246196092,98.95084915714246,0.0,Halt
1749801628054,1749801628042,1749801625418,0.052426900797151024,0.01566051046848297,0.25045184763967987,0.2798222459655255,-7.832180649346113,-5.625775935474038,3.0671880140177863,9.857079708257697,8.076834443549831,18.799572246196092,98.95084915714246,0.0,Halt
1749801628554,1749801628542,1749801625418,-0.17775761843202634,-0.07786532996892928,0.17000936065912245,0.031872809600830075,-7.915828069847822,-5.72004762584269,2.147122259229341,0.3290263539775137,-0.31162551325198057,18.799572246196092,98.95084915714246,0.0,Halt
1749801629055,1749801629042,1749801625418,0.12136997904404997,0.20886253066658972,-0.040019291177392,0.3342903337340802,-7.614307713750004,-5.9495917100101705,2.1055665345453374,-0.0991990795039,0.05735942839177123,18.799572246196092,98.95084915714246,0.0,Halt
1749801629555,1749801629542,1749801625418,0.02446320919776335,0.2283405535966158,-0.23009587283134458,0.23822304691923782,-7.588271355217695,-6.148311032325029,0.20970776499436428,0.3797571838313867,0.5341509419768804,18.799572246196092,98.95084915714246,0.0,Halt
1749801630055,1749801630042,1749801625418,0.03718969377465546,0.023255203381180763,0.01327507663667202,0.2506429132323712,-7.801803631260991,-5.893776883807778,-2.926543106506411,-0.02103986412969537,0.0053983173837562695,18.799572246196092,98.95084915714246,0.0,Halt
1749801630556,1749801630542,1749801625418,0.05555672325547784,0.16941607094109057,0.012715689188241957,0.27054471453242,-7.65545863930583,-5.894525656348467,0.6370479019056812,-0.07827692941568157,0.009716611105004273,18.799572246196092,98.95084915714246,0.0,Halt
