timestamp,time_imu,time_gps,acc_x,acc_y,acc_z,acc_gx,acc_gy,acc_gz,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_velocity,action
331749803669719,1749803669716,1749803668597,0.016283042264019602,0.06707330231964588,0.07897884416878223,0.044592049302894156,-6.563104716381431,-7.146691955566406,0.41664796935355114,0.5635452480394121,-0.14244470237831341,18.79940412304839,98.95081020700187,0.0,Halt
1749803670219,1749803670217,1749803668597,0.03209425434876466,0.09542086040377616,-0.04481763136982918,0.0567126038758899,-6.533026973503827,-7.2720882675170895,-0.2541710291708911,0.012885098508376163,-0.03757317744914426,18.79940412304839,98.95081020700187,0.0,Halt
1749803670719,1749803670717,1749803668597,0.0012224179344251752,0.0693383246421814,0.04557575626075268,0.026934693328232968,-6.560560292595625,-7.180360416412353,0.04405331942419386,0.06466932495916498,0.14197655427568986,18.79940412304839,98.95081020700187,0.0,Halt
1749803671219,1749803671215,1749803668597,-0.026295198981452265,0.1208639292180538,0.2113771438360214,-0.009576779241161421,-6.5111798833549015,-7.012616662597656,-0.37246811800694013,-0.05655257894553042,-0.15159184646126786,18.79940412304839,98.95081020700187,0.0,Halt
1749803671720,1749803671715,1749803668597,0.009798068725469056,-0.011215221497416496,0.240848737514019,0.025139139122882622,-6.643759384807944,-6.982689141845703,-0.48302884366918614,-0.26563163303092296,0.13224597596744145,18.79940412304839,98.95081020700187,0.0,Halt
1749803672220,1749803672216,1749803668597,-0.0359804686819436,0.25576807422637937,0.38681086763143535,-0.014963796908594666,-6.379947704857587,-6.833799726104736,1.4194007146056846,-0.4707993365994254,0.5269107813741082,18.79940412304839,98.95081020700187,0.0,Halt
1749803672720,1749803672716,1749803668597,0.12357798308287747,0.21159633954465387,0.577359158450365,0.1337760874015337,-6.4169081929862495,-6.649895111083984,-1.7345376387821394,-1.1933610468311076,0.8574524501715862,18.79940412304839,98.95081020700187,0.0,Halt
1749803673221,1749803673216,1749803668597,-0.053477003505127504,-0.14850363129377364,0.1193266366481781,-0.05716163284947833,-6.777984315380453,-7.107037990570068,-1.2414765278826738,-0.30244002939622416,0.025967678863194288,18.79940412304839,98.95081020700187,0.0,Halt
1749803673721,1749803673716,1749803668597,-0.0005940888690529391,0.06666413699686527,-0.022377836024761198,-0.012270261817058781,-6.562804856652021,-7.248744801330566,0.45103351619334897,-0.01864606958859102,0.3637961523189776,18.79940412304839,98.95081020700187,0.0,Halt
1749803674221,1749803674215,1749803668597,-0.18463044507727025,-0.16459025821983814,-0.09866612593531608,-0.19213472375591226,-6.793546626171469,-7.325509476581216,-0.6100912796857565,0.3162375184477524,0.09492659607485868,18.79940412304839,98.95081020700187,0.0,Halt
1749803674722,1749803674716,1749803668597,-0.19175178485717623,-0.07442308056056499,0.03884966287612915,-0.12719196319580078,-6.686555739483237,-7.203105916705727,0.03154632257918815,0.1382101585156774,-1.0652892369212563,18.79940412304839,98.95081020700187,0.0,Halt
1749803675222,1749803675216,1749803668597,0.05939085805825889,0.23436697427928446,0.19174597617089748,0.12764080294184385,-6.3685752469718455,-7.058555406951904,-0.5066330169453982,-0.24708849652755815,1.196378069453549,18.79940412304839,98.95081020700187,0.0,Halt
1749803675722,1749803675716,1749803668597,0.12496077007763087,0.12197042915523051,0.12132453246712684,0.1946785407577641,-6.486639316338301,-7.123797402191162,-0.34490937192299653,-0.24792927680613086,-0.2769912781572855,18.79940412304839,98.95081020700187,0.0,Halt
1749803676223,1749803676216,1749803668597,-0.10576448669843375,-0.025741174978017804,0.00970832406580448,-0.03471598343777004,-6.6310396039664745,-7.238419806671142,-0.08483898029991842,0.07716159420877286,-0.9270946597746229,18.79940412304839,98.95081020700187,0.0,Halt
1749803676723,1749803676716,1749803668597,-0.12552751884860916,-0.03915478330254554,0.05826864909529686,-0.05671269292414654,-6.645704673656821,-7.18874070674479,-0.04020135953657113,0.020328670682367794,-0.008966984503382151,18.79940412304839,98.95081020700187,0.0,Halt
1749803677223,1749803677216,1749803668597,-0.0006200544273713603,0.09323884018957615,-0.21308920845091342,0.07077854547917377,-6.509084372380375,-7.463923675537109,0.4576627483913753,0.08685227193927224,-0.0662232063355561,18.79940412304839,98.95081020700187,0.0,Halt
1749803677723,1749803677715,1749803668597,-0.04953457688912749,0.034464579659700394,0.1401829621940851,0.021697402312816118,-6.571334784588218,-7.107486903381347,-0.014821297055516106,0.011691282827078427,-0.007355073199472363,18.79940412304839,98.95081020700187,0.0,Halt
1749803678223,1749803678215,1749803668597,-0.029200489685614592,0.05856675525903701,0.035626024654507635,0.041449547742796126,-6.546045445030927,-7.213131051635742,-0.09751862618445208,0.0253295297533675,0.15663240600681827,18.79940412304839,98.95081020700187,0.0,Halt
1749803678723,1749803678715,1749803668597,-0.36788726371377706,0.12081015320420264,0.5456780720293521,-0.31214400034367573,-6.479905624169111,-6.706757400512695,-1.1717229008188013,0.11549557735821986,-0.015597430660811696,18.79940412304839,98.95081020700187,0.0,Halt
1749803679223,1749803679216,1749803668597,-0.1784961435733363,-0.02115092457830906,-0.010046762239933013,-0.12105678947560954,-6.577319704216718,-7.302763976287841,3.3644295224036904,0.7067621486601203,-0.9449343668347557,18.79940412304839,98.95081020700187,0.0,Halt
1749803679724,1749803679715,1749803668597,-0.0029674532371573147,0.21012802055776117,0.4128904807835817,0.055515537295141255,-6.3967065319567915,-6.833949363708496,5.336842159409864,-0.7082557722933847,-0.3753504044758326,18.79940412304839,98.95081020700187,0.0,Forward
