timestamp,time-imu,time-gps,acc-x,acc_y,acc_z,acc_gx,acc_gy,acc_gz,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_velocity,action
1748414097652,1748414097641,1748414094347,-0.04548966682000318,0.09159812899678944,0.09855262430980802,-0.22655141135501908,-2.0135245616963133,-9.477746171171963,0.16845214365276262,0.53211255549071,1.5320868342451386,18.799242511596127,98.95070926378634,0.0,Halt
1748414098151,1748414098141,1748414094347,-0.08095201471179722,0.1016439434762299,0.12942682418882848,-0.34012637563727793,-1.9876771488210556,-9.44844214600255,-0.369888367563618,-0.32453683861955235,1.3785235683263741,18.799242511596127,98.95070926378634,0.0,Halt
1748414098651,1748414098640,1748414094347,-0.06293198482415638,0.10256861813758812,0.11190642351955174,-0.2610478899703671,-1.9146440272170553,-9.482918766813178,-1.3592429499291683,0.2839368228190774,-0.29153552321888726,18.799242511596127,98.95070926378634,0.0,Halt
1748414099151,1748414099140,1748414094347,-0.061976388041518324,0.11359480038486419,0.0831880057804783,-0.22559375547007463,-1.8592581670164563,-9.521385528883435,-1.3184546914915922,2.5974519693407716,0.990993138522003,18.799242511596127,98.95070926378634,0.0,Halt
1748414099652,1748414099641,1748414094347,-0.03492489551884433,0.07479326801533501,0.13877812228441236,-0.0739809186726731,-1.761933825691963,-9.494066768293278,-1.2140711729064502,-0.22582160687054348,0.21090057260021614,18.799242511596127,98.95070926378634,0.0,Halt
1748414100152,1748414100141,1748414094347,-0.1277031496601218,0.09999272759005429,0.09234789244125285,-0.10764938325750549,-1.6567236362305036,-9.55536830663353,0.19830995663068815,0.8636606158815155,1.3880452342264804,18.799242511596127,98.95070926378634,0.0,Turn
1748414100652,1748414100641,1748414100376,-0.6324258648281792,0.3375132997555286,0.13588275155603888,-0.5678048967162772,-1.3709806267848859,-9.52027830803593,-1.8054106289079663,-6.559777352607305,-32.98006168936025,18.79924195842224,98.95070959316752,0.0,Turn
1748414101153,1748414101141,1748414100376,-0.04552131139555174,0.1324754955248038,0.05880241500089565,-0.07875403932378369,-1.563559220290532,-9.599551264135538,2.3381137566544425,-5.541359226984287,-33.44093080958186,18.79924195842224,98.95070959316752,0.0,Turn
1748414101653,1748414101646,1748414100376,0.5264330541376023,-0.17698580964011448,0.3686821160634359,0.7000299905436881,-2.011294843452126,-9.260053429757258,-3.282183529151327,6.238248453703686,2.3755174842695252,18.79924195842224,98.95070959316752,0.0,Turn
1748414102154,1748414102141,1748414100376,-0.11351231262534779,-0.5172024111020813,0.11132671419342359,0.1614443448557024,-1.8639067575717718,-9.59710726121038,-1.9767467330993322,-5.968241803475541,-2.0463449328942733,18.79924195842224,98.95070959316752,0.0,Turn
1748414102654,1748414102641,1748414100376,-0.40693813744286456,-0.2831660838072374,0.23906744602332505,-0.5305746992332797,-1.3623563886772965,-9.506157584097384,-3.9442954309809575,-2.7399090127503376,-8.022915375217561,18.79924195842224,98.95070959316752,0.0,Turn
1748414103154,1748414103141,1748414100376,0.2193613438696973,0.07740813886638728,-0.007501344766914967,-0.013332384441378523,-1.4057862384346,-9.69663115353475,6.567208144857032,0.8017550785005553,9.17690984102874,18.79924195842224,98.95070959316752,0.0,Turn
1748414103655,1748414103641,1748414100376,-0.17073013155691016,0.2844239578652879,-0.07743831724445016,-0.2736469676124388,-1.3796795059022804,-9.739178073235651,-0.8318349612436364,3.6956614449604737,-1.9629344177348271,18.79924195842224,98.95070959316752,0.0,Turn
1748414104155,1748414104140,1748414100376,-0.30612096532139,-0.12547242644275214,0.061823185158670094,-0.37549028317123717,-1.7764685323878624,-9.599162167397635,4.943850946895657,-5.441531125299777,-4.668563103687813,18.79924195842224,98.95070959316752,0.0,Turn
1748414104656,1748414104640,1748414100376,0.2726515621872216,-0.21673604539168373,0.475345222359995,0.1534087688489656,-1.7961608556556952,-9.20099649444153,-3.1002769250381976,3.29129184921174,8.377012439690954,18.79924195842224,98.95070959316752,0.0,Turn
1748414105156,1748414105140,1748414100376,-0.4551914982142609,0.4305393301381172,0.11486309111009035,-0.687030820223835,-1.27416504844216,-9.539302196425796,0.7778703694337457,-1.5089868431314277,-8.335694808464503,18.79924195842224,98.95070959316752,0.0,Turn
1748414105656,1748414105641,1748414100376,0.033338737527867715,0.5236588888940711,-0.24373806818286567,-0.2891993242163909,-1.4153332027972487,-9.850079586722451,2.8255477379436074,-1.6223245458406905,8.538272479398007,18.79924195842224,98.95070959316752,0.0,Turn
1748414106157,1748414106141,1748414100376,0.23891399867637392,-0.17422688093384106,0.3220240201036135,-0.02978759138701639,-2.0169062828192117,-9.305543280784288,0.9544557670422822,-0.9619385603324967,-2.523434916407962,18.79924195842224,98.95070959316752,0.0,Turn
1748414106657,1748414106642,1748414106393,-0.33523729390135965,0.1771524811859429,0.12327461439549917,-0.5414334136514932,-1.6558905805043378,-9.506596384679973,-3.598628093044381,2.3747290223061794,-9.633608730555661,18.799241342323914,98.95070996047225,0.0,Turn
1748414107157,1748414107142,1748414106393,-0.22596166610553087,0.2843486860589435,-0.32685560010751086,-0.4344824239310551,-1.7440171825046835,-9.916463737734164,6.048462370830607,-1.450620945455467,3.906389848991174,18.799241342323914,98.95070996047225,0.0,Turn
1748414107658,1748414107642,1748414106393,-0.018318631372794825,-0.07365032313833633,0.3062735712003707,-0.08704381432004661,-2.15932137336649,-9.274209166556993,-2.5996543046970304,-0.4752051999270046,-20.844557376226742,18.799241342323914,98.95070996047225,0.0,Turn
